transcript_id,section,lemma,count,rank,category,group,long_cluster,pos_group,doc_count,total_count,top_subjects,top_objects,top_comps,top_obls,top_noun_roles,top_head_verbs,top_amod,top_compound,ChatGPT_suggested_category,Claude_suggested_category,Claude_notes
creativity_0036,future,continue,1,2.0,,"Art, design, crafts",1,VERB,58.0,64.0,I:23 | it:5 | AI:3 | process:2 | capability:1,process:3 | education:1 | this:1 | series:1,use:13 | improve:4 | grow:3 | do:2 | utilize:2,step:1 | path:1 | mind:1 | way:1 | stage:1,,,,,UNCLEAR,WORKFLOW,"Aspectual verb; top comps: use, improve, grow"
creativity_0036,future,improve,1,2.0,,"Art, design, crafts",1,VERB,52.0,55.0,it:5 | I:4 | AI:4 | that:2 | output:2,work:3 | skill:3 | it:2 | craft:1 | project:1,go:1,time:2 | then:2 | filmmaker:1 | story:1 | adult:1,,,,,REFINE,MODIFY,
creativity_0036,future,know,1,2.0,,"Art, design, crafts",1,VERB,120.0,149.0,I:66 | you:11 | who:9 | it:7 | they:7,how:13 | what:12 | thing:4 | it:3 | anything:3,good:5 | say:4 | have:4 | be:3 | use:3,example:2 | I:1 | process:1 | AI:1 | word:1,,,,,WORKFLOW,COGNITION,
creativity_0036,future,quit,1,2.0,,"Art, design, crafts",1,,,,,,,,,,,,,,
creativity_0036,future,swamp,1,2.0,,"Art, design, crafts",1,,,,,,,,,,,,,,
creativity_0036,future,understand,1,2.0,,"Art, design, crafts",1,VERB,47.0,57.0,I:13 | AI:2 | it:2 | who:2 | that:1,what:7 | why:4 | nuance:3 | more:3 | each:2,feel:1 | loss:1 | ask:1 | use:1 | work:1,all:2 | prompt:1 | way:1 | whole:1 | I:1,,,,,UNCLEAR,COGNITION,
creativity_0036,future,utilize,1,2.0,,"Art, design, crafts",1,VERB,14.0,15.0,I:3 | tool:1 | who:1,AI:8 | it:5 | more:1 | creativity:1,,purpose:2 | naming:1 | copy:1 | brainstorming:1 | process:1,,,,,UNCLEAR,WORKFLOW,
creativity_0036,intro,have,1,1.0,,"Art, design, crafts",1,VERB,469.0,738.0,I:385 | it:39 | that:22 | we:18 | they:16,idea:34 | concern:26 | AI:22 | question:20 | time:16,do:26 | go:10 | create:7 | spend:7 | make:6,example:12 | mind:5 | project:4 | past:4 | work:4,,,,,WORKFLOW,ACCESS,"Very generic auxiliary/possession verb; top objects: idea, concern, AI, question, time"
creativity_0036,intro,sound,1,1.0,,"Art, design, crafts",1,VERB,110.0,117.0,that:30 | it:6 | they:2 | version:1 | which:1,touch:1 | cutter:1,good:52 | great:22 | right:4 | fine:4 | human:3,I:13 | voice:2 | artist:1 | sibling:1 | brand:1,compound:21 | obj:4 | obl:2 | appos:1 | parataxis:1,make:1 | test:1 | accept:1 | detect:1 | experiment:1,cheesy:1 | bad:1 | high:1 | intend:1,quality:1,DISCOURSE,STATE,"Appearance/evidential verb; top comps: good, great, right, human"
creativity_0036,project_example,create,2,1.0,,"Art, design, crafts",1,VERB,201.0,309.0,I:48 | that:10 | AI:8 | it:5 | this:3,content:15 | image:14 | art:8 | asset:8 | idea:7,quick:1 | use:1 | intrigue:1,own:4 | AI:4 | scratch:4 | idea:3 | I:2,,,,,DELEGATE,PRODUCE,
creativity_0036,project_example,do,2,1.0,,"Art, design, crafts",1,VERB,264.0,408.0,I:131 | it:23 | AI:13 | they:7 | that:6,that:23 | it:21 | this:20 | work:20 | thing:17,good:2 | quick:2 | honest:1 | pre-internet:1 | googl:1,I:7 | own:6 | project:4 | they:4 | AI:3,,,,,WORKFLOW,WORKFLOW,
creativity_0036,project_example,get,2,1.0,,"Art, design, crafts",1,VERB,235.0,318.0,I:79 | it:14 | AI:11 | we:6 | they:6,idea:18 | it:10 | image:9 | AI:8 | feedback:8,good:27 | do:9 | flow:6 | right:5 | close:5,AI:4 | time:3 | it:2 | place:2 | how:2,,,,,WORKFLOW,ACCESS,"Polysemous: obtain, understand, become; top objects: idea, image, feedback"
creativity_0036,project_example,sell,2,1.0,,"Art, design, crafts",1,VERB,30.0,35.0,I:12 | store:1 | Steven:1 | client:1,that:3 | print:3 | they:2 | product:2 | book:2,,Etsy:2 | Redacte:1 | on:1 | $:1 | event:1,,,,,UNCLEAR,ACCESS,"Commercial verb; top objects: print, product, book"
creativity_0036,project_example,use,2,1.0,,"Art, design, crafts",1,VERB,479.0,961.0,I:462 | AI:14 | we:12 | it:10 | that:10,AI:315 | it:188 | tool:44 | that:24 | model:22,generate:11 | do:6 | write:6 | help:5 | create:3,for:13 | way:13 | writing:12 | example:10 | task:9,obj:15 | obl:14 | nsubj:11 | conj:6 | compound:5,make:6 | require:2 | think:2 | criticize:1 | forbid:1,great:2 | recent:2 | intrigue:2 | main:1 | excessive:1,AI:6 | ease:1,WORKFLOW,WORKFLOW,
creativity_0036,project_example,allow,1,2.0,,"Art, design, crafts",1,VERB,44.0,49.0,it:7 | AI:5 | that:4 | I:3 | this:3,I:25 | we:5 | it:3 | user:2 | illness:1,create:4 | focus:4 | use:3 | have:3 | get:3,work:2 | person:1 | which:1 | follower:1 | AI:1,,,,,UNCLEAR,CONTROL,"Permission verb; top comps: create, focus, use, have, get"
creativity_0036,project_example,appeal,1,2.0,,"Art, design, crafts",1,,,,,,,,,,,,,,
creativity_0036,project_example,ask,1,2.0,,"Art, design, crafts",1,VERB,158.0,243.0,I:126 | model:2 | they:2 | you:2 | it:2,it:46 | AI:42 | question:26 | model:16 | I:4,generate:11 | create:10 | write:7 | give:6 | make:6,help:10 | example:8 | feedback:7 | list:6 | idea:5,,,,,WORKFLOW,COMMUNICATE,
creativity_0036,project_example,branch,1,2.0,,"Art, design, crafts",1,,,,,,,,,,,,,,
creativity_0036,project_example,design,1,2.0,,"Art, design, crafts",1,VERB,28.0,32.0,I:10 | one:2 | project:2 | who:1 | that:1,logo:3 | image:2 | artwork:2 | layout:1 | map:1,encourage:1 | coordinate:1 | mimic:1,hand:1 | business:1 | bottle:1 | space:1 | all:1,compound:43 | obj:36 | conj:24 | nmod:19 | obl:17,use:4 | make:4 | plan:3 | sketch:3 | put:3,graphic:10 | human:2 | several:2 | mock:1 | basic:1,sound:4 | game:3 | cover:3 | logo:3 | board:2,DELEGATE,PRODUCE,
creativity_0036,project_example,know,1,2.0,,"Art, design, crafts",1,VERB,120.0,149.0,I:66 | you:11 | who:9 | it:7 | they:7,how:13 | what:12 | thing:4 | it:3 | anything:3,good:5 | say:4 | have:4 | be:3 | use:3,example:2 | I:1 | process:1 | AI:1 | word:1,,,,,WORKFLOW,COGNITION,
creativity_0036,project_example,let,1,2.0,,"Art, design, crafts",1,VERB,69.0,72.0,I:7 | question:4 | that:2 | this:2 | they:1,we:38 | I:7 | it:6 | AI:6 | they:2,begin:11 | go:11 | do:8 | start:6 | know:3,instance:1,,,,,UNCLEAR,CONTROL,"Permission/causative verb; top comps: begin, go, do, start, know"
creativity_0036,project_example,maintain,1,2.0,,"Art, design, crafts",1,VERB,11.0,11.0,I:2,voice:3 | integrity:2 | continuity:1 | guardrail:1 | account:1,,creative:1 | self:1 | process:1 | artwork:1 | actor:1,,,,,UNCLEAR,WORKFLOW,
creativity_0036,project_example,mean,1,2.0,,"Art, design, crafts",1,VERB,42.0,47.0,it:8 | this:6 | I:6 | which:5 | that:3,what:2 | lot:2 | XYZ:1 | output:1 | x:1,have:4 | create:3 | use:2 | receive:2 | write:1,grain:1 | use:1 | money:1 | visual:1 | example:1,,,,,DISCOURSE,RELATE,Polysemous: signify vs intend
creativity_0036,project_example,pick,1,2.0,,"Art, design, crafts",1,VERB,17.0,17.0,I:4 | AI:1 | it:1 | they:1 | model:1,pattern:1 | idea:1 | niche:1 | topic:1 | it:1,good:1,trend:1 | clue:1 | on:1 | from:1 | great:1,,,,,UNCLEAR,ACCESS,
creativity_0036,project_example,say,1,2.0,,"Art, design, crafts",1,VERB,125.0,145.0,I:68 | that:10 | AI:4 | you:4 | it:4,something:3 | it:3 | thing:2 | nothing:1 | line:1,drive:4 | want:4 | give:3 | change:2 | help:2,example:4 | Instagram:1 | body:1 | session:1 | gospel:1,,,,,DISCOURSE,COMMUNICATE,
creativity_0036,project_example,seem,1,2.0,,"Art, design, crafts",1,VERB,33.0,34.0,that:8 | it:6 | AI:2 | I:2 | field:1,,get:3 | do:2 | think:2 | work:2 | risk:1,advent:1 | fit:1,,,,,DISCOURSE,STATE,Appearance/evidential verb
creativity_0036,project_example,want,1,2.0,,"Art, design, crafts",1,VERB,192.0,249.0,I:183 | they:9 | who:8 | you:7 | person:4,it:22 | AI:7 | that:6 | something:4 | I:3,make:9 | use:8 | look:7 | see:7 | change:5,instance:2 | trailor:1 | term:1 | life:1 | it:1,,,,,DISCOURSE,ATTITUDE,
creativity_0036,walkthrough,try,2,1.0,,"Art, design, crafts",1,VERB,106.0,123.0,I:54 | you:2 | person:2 | tool:2 | we:1,it:4 | thing:3 | model:3 | take:1 | name:1,use:13 | do:8 | make:6 | find:5 | say:3,instrumental:1 | client:1 | role:1 | part:1 | scenario:1,,,,,EXPLORE,EXPLORE,
creativity_0036,walkthrough,use,2,1.0,,"Art, design, crafts",1,VERB,479.0,961.0,I:462 | AI:14 | we:12 | it:10 | that:10,AI:315 | it:188 | tool:44 | that:24 | model:22,generate:11 | do:6 | write:6 | help:5 | create:3,for:13 | way:13 | writing:12 | example:10 | task:9,obj:15 | obl:14 | nsubj:11 | conj:6 | compound:5,make:6 | require:2 | think:2 | criticize:1 | forbid:1,great:2 | recent:2 | intrigue:2 | main:1 | excessive:1,AI:6 | ease:1,WORKFLOW,WORKFLOW,
creativity_0036,walkthrough,want,2,1.0,,"Art, design, crafts",1,VERB,192.0,249.0,I:183 | they:9 | who:8 | you:7 | person:4,it:22 | AI:7 | that:6 | something:4 | I:3,make:9 | use:8 | look:7 | see:7 | change:5,instance:2 | trailor:1 | term:1 | life:1 | it:1,,,,,DISCOURSE,ATTITUDE,
creativity_0036,walkthrough,avoid,1,2.0,,"Art, design, crafts",1,VERB,16.0,16.0,I:2 | model:1,this:1 | use:1 | temptation:1 | backlash:1 | suggestion:1,use:3 | link:1 | steal:1 | feel:1 | deal:1,workflow:1 | space:1 | practice:1,,,,,UNCLEAR,CONTROL,Prevention/control verb
creativity_0036,walkthrough,become,1,2.0,,"Art, design, crafts",1,VERB,79.0,88.0,AI:15 | it:8 | I:4 | person:2 | process:2,something:1,advanced:3 | easy:3 | flood:2 | refine:2 | sophisticated:2,influence:1 | AI:1 | feature:1 | year:1 | time:1,,,,,UNCLEAR,STATE,
creativity_0036,walkthrough,brainstorm,1,2.0,,"Art, design, crafts",1,VERB,45.0,48.0,I:4 | they:1 | that:1,idea:16 | situation:2 | way:2 | painting:1 | approach:1,,draft:1 | AI:1 | own:1 | project:1 | hole:1,,,,,EXPLORE,EXPLORE,
creativity_0036,walkthrough,craft,1,2.0,,"Art, design, crafts",1,VERB,11.0,11.0,I:1 | narrative:1,prompt:3 | paragraph:1 | statement:1 | pitch:1 | introduction:1,,client:1 | myself:1 | person:1,,,,,UNCLEAR,PRODUCE,
creativity_0036,walkthrough,exercise,1,2.0,,"Art, design, crafts",1,,,,,,,,,,,,,,
creativity_0036,walkthrough,feel,1,2.0,,"Art, design, crafts",1,VERB,185.0,268.0,I:158 | it:28 | that:8 | AI:3 | reader:2,that:3 | need:3 | urge:1 | fraud:1 | liker:1,confident:6 | overwhelm:5 | bad:5 | okay:4 | nice:4,control:4 | I:3 | way:3 | it:2 | bit:2,,,,,DISCOURSE,ATTITUDE,"Polysemous: emotion vs sensation; top comps: confident, overwhelmed, bad, okay"
creativity_0036,walkthrough,know,1,2.0,,"Art, design, crafts",1,VERB,120.0,149.0,I:66 | you:11 | who:9 | it:7 | they:7,how:13 | what:12 | thing:4 | it:3 | anything:3,good:5 | say:4 | have:4 | be:3 | use:3,example:2 | I:1 | process:1 | AI:1 | word:1,,,,,WORKFLOW,COGNITION,
creativity_0036,walkthrough,respond,1,2.0,,"Art, design, crafts",1,,,,,,,,,,,,,,
creativity_0036,walkthrough,say,1,2.0,,"Art, design, crafts",1,VERB,125.0,145.0,I:68 | that:10 | AI:4 | you:4 | it:4,something:3 | it:3 | thing:2 | nothing:1 | line:1,drive:4 | want:4 | give:3 | change:2 | help:2,example:4 | Instagram:1 | body:1 | session:1 | gospel:1,,,,,DISCOURSE,COMMUNICATE,
creativity_0036,walkthrough,wither,1,2.0,,"Art, design, crafts",1,,,,,,,,,,,,,,
creativity_0037,basic_job_description,create,2,1.0,,"Art, design, crafts",1,VERB,201.0,309.0,I:48 | that:10 | AI:8 | it:5 | this:3,content:15 | image:14 | art:8 | asset:8 | idea:7,quick:1 | use:1 | intrigue:1,own:4 | AI:4 | scratch:4 | idea:3 | I:2,,,,,DELEGATE,PRODUCE,
creativity_0037,basic_job_description,convey,1,2.0,,"Art, design, crafts",1,,,,,,,,,,,,,,
creativity_0037,basic_job_description,entail,1,2.0,,"Art, design, crafts",1,,,,,,,,,,,,,,
creativity_0037,basic_job_description,focus,1,2.0,,"Art, design, crafts",1,VERB,34.0,37.0,I:10 | we:2 | work:2 | who:1,more:5 | keyword:1 | work:1 | research:1,,work:3 | aspect:3 | scenario:2 | past:2 | detail:1,,,,,UNCLEAR,WORKFLOW,"Attention verb; top objects: more, keyword; top obls: work, aspect"
creativity_0037,basic_job_description,have,1,2.0,,"Art, design, crafts",1,VERB,469.0,738.0,I:385 | it:39 | that:22 | we:18 | they:16,idea:34 | concern:26 | AI:22 | question:20 | time:16,do:26 | go:10 | create:7 | spend:7 | make:6,example:12 | mind:5 | project:4 | past:4 | work:4,,,,,WORKFLOW,ACCESS,"Very generic auxiliary/possession verb; top objects: idea, concern, AI, question, time"
creativity_0037,basic_job_description,hide,1,2.0,,"Art, design, crafts",1,,,,,,,,,,,,,,
creativity_0037,basic_job_description,lose,1,2.0,,"Art, design, crafts",1,VERB,28.0,33.0,I:5 | some:2 | person:2 | who:2 | what:1,job:4 | track:4 | focus:1 | interest:1 | talent:1,,AI:2 | context:1 | closing:1 | art:1 | end:1,,,,,UNCLEAR,ACCESS,"Loss verb; top objects: job, track, focus"
creativity_0037,basic_job_description,put,1,2.0,,"Art, design, crafts",1,VERB,60.0,71.0,I:17 | you:3 | they:2 | it:2 | creative:1,that:8 | they:5 | it:5 | lot:4 | information:3,,work:3 | paper:3 | design:2 | place:2 | field:1,,,,,UNCLEAR,ACCESS,"Generic placement verb; top objects: that, they, it, lot, information"
creativity_0037,basic_job_description,sleep,1,2.0,,"Art, design, crafts",1,,,,,,,,,,,,,,
creativity_0037,basic_job_description,surround,1,2.0,,"Art, design, crafts",1,,,,,,,,,,,,,,
creativity_0037,basic_job_description,take,1,2.0,,"Art, design, crafts",1,VERB,189.0,237.0,I:41 | it:38 | that:17 | AI:15 | which:5,time:14 | it:10 | job:8 | lot:8 | work:8,easy:1 | travel:1 | long:1 | photoshopp:1 | suggest:1,it:4 | I:3 | there:2 | point:2 | that:2,,,,,WORKFLOW,ACCESS,"Polysemous: obtain, require; top objects: time, job, lot, work"
creativity_0037,basic_job_description,turn,1,2.0,,"Art, design, crafts",1,VERB,28.0,29.0,I:7 | it:2 | they:1 | illustration:1 | who:1,knob:2 | it:2 | idea:1 | picture:1 | scene:1,old:1 | get:1 | read:1,AI:5 | something:2 | model:2 | prompt:1 | piece:1,,,,,UNCLEAR,ACCESS,"Polysemous: rotate, change, transform; top objects: idea, picture into something"
creativity_0037,basic_job_description,want,1,2.0,,"Art, design, crafts",1,VERB,192.0,249.0,I:183 | they:9 | who:8 | you:7 | person:4,it:22 | AI:7 | that:6 | something:4 | I:3,make:9 | use:8 | look:7 | see:7 | change:5,instance:2 | trailor:1 | term:1 | life:1 | it:1,,,,,DISCOURSE,ATTITUDE,
creativity_0037,basic_job_description,wording,1,2.0,,"Art, design, crafts",1,,,,,,,,,,,,,,
creativity_0037,basic_job_description,write,1,2.0,,"Art, design, crafts",1,VERB,198.0,310.0,I:108 | AI:6 | it:4 | that:4 | they:3,story:15 | book:15 | novel:9 | it:8 | that:8,good:1 | allow:1 | amount:1 | wise:1 | use:1,they:5 | scratch:3 | about:3 | I:3 | something:2,,,,,DELEGATE,PRODUCE,
creativity_0037,changed_aspects,create,4,1.0,,"Art, design, crafts",1,VERB,201.0,309.0,I:48 | that:10 | AI:8 | it:5 | this:3,content:15 | image:14 | art:8 | asset:8 | idea:7,quick:1 | use:1 | intrigue:1,own:4 | AI:4 | scratch:4 | idea:3 | I:2,,,,,DELEGATE,PRODUCE,
creativity_0037,changed_aspects,feel,2,2.0,,"Art, design, crafts",1,VERB,185.0,268.0,I:158 | it:28 | that:8 | AI:3 | reader:2,that:3 | need:3 | urge:1 | fraud:1 | liker:1,confident:6 | overwhelm:5 | bad:5 | okay:4 | nice:4,control:4 | I:3 | way:3 | it:2 | bit:2,,,,,DISCOURSE,ATTITUDE,"Polysemous: emotion vs sensation; top comps: confident, overwhelmed, bad, okay"
creativity_0037,changed_aspects,brainstorm,1,3.0,,"Art, design, crafts",1,VERB,45.0,48.0,I:4 | they:1 | that:1,idea:16 | situation:2 | way:2 | painting:1 | approach:1,,draft:1 | AI:1 | own:1 | project:1 | hole:1,,,,,EXPLORE,EXPLORE,
creativity_0037,changed_aspects,expand,1,3.0,,"Art, design, crafts",1,VERB,25.0,30.0,it:3 | plan:1 | I:1 | AI:1 | that:1,reach:3 | idea:2 | it:2 | skill:1 | scope:1,create:1,aspect:2 | that:2 | it:2 | idea:2 | each:1,,,,,UNCLEAR,MODIFY,
creativity_0037,changed_aspects,get,1,3.0,,"Art, design, crafts",1,VERB,235.0,318.0,I:79 | it:14 | AI:11 | we:6 | they:6,idea:18 | it:10 | image:9 | AI:8 | feedback:8,good:27 | do:9 | flow:6 | right:5 | close:5,AI:4 | time:3 | it:2 | place:2 | how:2,,,,,WORKFLOW,ACCESS,"Polysemous: obtain, understand, become; top objects: idea, image, feedback"
creativity_0037,changed_aspects,have,1,3.0,,"Art, design, crafts",1,VERB,469.0,738.0,I:385 | it:39 | that:22 | we:18 | they:16,idea:34 | concern:26 | AI:22 | question:20 | time:16,do:26 | go:10 | create:7 | spend:7 | make:6,example:12 | mind:5 | project:4 | past:4 | work:4,,,,,WORKFLOW,ACCESS,"Very generic auxiliary/possession verb; top objects: idea, concern, AI, question, time"
creativity_0037,changed_aspects,lead,1,3.0,,"Art, design, crafts",1,VERB,24.0,26.0,which:4 | this:4 | that:3 | I:3 | suggestion:1,I:4 | process:2 | life:1,view:1,lot:2 | product:1 | I:1 | break:1 | session:1,,,,,CONTROL,CONTROL,
creativity_0037,changed_aspects,open,1,3.0,,"Art, design, crafts",1,,,,,,,,,,,,,,
creativity_0037,changed_aspects,spend,1,3.0,,"Art, design, crafts",1,VERB,46.0,51.0,I:26 | who:1 | much:1 | time:1 | writer:1,time:20 | lot:9 | hour:5 | amount:2 | year:1,brainstorm:1 | train:1 | create:1 | refine:1 | learn:1,task:3 | hour:1 | part:1 | it:1 | day:1,,,,,UNCLEAR,WORKFLOW,"Resource management; top objects: time, lot, hour, amount"
creativity_0037,changed_aspects,struggle,1,3.0,,"Art, design, crafts",1,VERB,32.0,36.0,I:19 | it:5 | they:3 | o3:1 | AI:1,,come:3 | do:1 | give:1 | format:1 | write:1,title:2 | how:2 | instruction:2 | fact:1 | inauthenticity:1,,,,,UNCLEAR,ATTITUDE,
creativity_0037,concerns,draw,1,1.0,,"Art, design, crafts",1,VERB,27.0,32.0,I:7,asset:2 | artwork:2 | image:2 | attention:2 | kit:2,,from:2 | upon:1 | procreate:1 | guide:1 | it:1,,,,,UNCLEAR,PRODUCE,"Production verb; top objects: asset, artwork, image, attention"
creativity_0037,concerns,find,1,1.0,,"Art, design, crafts",1,VERB,171.0,208.0,I:113 | we:4 | person:3 | who:2 | you:1,myself:21 | way:11 | it:10 | that:8 | image:6,useful:9 | use:8 | helpful:5 | easy:4 | need:3,experience:2 | idea:2 | it:2 | AI:2 | website:1,,,,,WORKFLOW,ACCESS,"Polysemous: discover vs consider; top comps: useful, helpful, easy; ""find myself"""
creativity_0037,concerns,hand,1,1.0,,"Art, design, crafts",1,,,,,,,,,,,,,,
creativity_0037,concerns,have,1,1.0,,"Art, design, crafts",1,VERB,469.0,738.0,I:385 | it:39 | that:22 | we:18 | they:16,idea:34 | concern:26 | AI:22 | question:20 | time:16,do:26 | go:10 | create:7 | spend:7 | make:6,example:12 | mind:5 | project:4 | past:4 | work:4,,,,,WORKFLOW,ACCESS,"Very generic auxiliary/possession verb; top objects: idea, concern, AI, question, time"
creativity_0037,concerns,take,1,1.0,,"Art, design, crafts",1,VERB,189.0,237.0,I:41 | it:38 | that:17 | AI:15 | which:5,time:14 | it:10 | job:8 | lot:8 | work:8,easy:1 | travel:1 | long:1 | photoshopp:1 | suggest:1,it:4 | I:3 | there:2 | point:2 | that:2,,,,,WORKFLOW,ACCESS,"Polysemous: obtain, require; top objects: time, job, lot, work"
creativity_0037,concerns,want,1,1.0,,"Art, design, crafts",1,VERB,192.0,249.0,I:183 | they:9 | who:8 | you:7 | person:4,it:22 | AI:7 | that:6 | something:4 | I:3,make:9 | use:8 | look:7 | see:7 | change:5,instance:2 | trailor:1 | term:1 | life:1 | it:1,,,,,DISCOURSE,ATTITUDE,
creativity_0037,dynamic,feel,2,1.0,,"Art, design, crafts",1,VERB,185.0,268.0,I:158 | it:28 | that:8 | AI:3 | reader:2,that:3 | need:3 | urge:1 | fraud:1 | liker:1,confident:6 | overwhelm:5 | bad:5 | okay:4 | nice:4,control:4 | I:3 | way:3 | it:2 | bit:2,,,,,DISCOURSE,ATTITUDE,"Polysemous: emotion vs sensation; top comps: confident, overwhelmed, bad, okay"
creativity_0037,dynamic,drive,1,2.0,,"Art, design, crafts",1,VERB,57.0,57.0,I:34 | AI:3 | who:3 | that:1 | much:1,decision:32 | process:3 | making:2 | collaboration:2 | conversation:2,important:1,profit:1 | case:1 | example:1,,,,,CONTROL,CONTROL,"Causative verb; top objects: decision, process, making - control function"
creativity_0037,dynamic,provide,1,2.0,,"Art, design, crafts",1,VERB,76.0,92.0,I:21 | AI:8 | it:7 | they:3 | model:3,I:15 | feedback:7 | idea:6 | suggestion:5 | that:4,human:1,list:3 | example:2 | idea:2 | feedback:2 | term:1,,,,,UNCLEAR,ASSIST,"Supply/give; top objects: feedback, idea, suggestion - assistive function"
creativity_0037,dynamic,spark,1,2.0,,"Art, design, crafts",1,VERB,13.0,13.0,idea:2 | which:1 | what:1 | art:1,idea:3 | way:1 | creativity:1 | kernel:1 | one:1,,I:2 | suggestion:1,,,,,UNCLEAR,CONTROL,
creativity_0037,extra_comments,thank,1,1.0,,"Art, design, crafts",1,VERB,34.0,34.0,nothing:1,you:34 | card:1,,time:2 | conversation:1,,,,,UNCLEAR,ATTITUDE,Social/emotional discourse act; typically formulaic
creativity_0037,future,continue,2,1.0,,"Art, design, crafts",1,VERB,58.0,64.0,I:23 | it:5 | AI:3 | process:2 | capability:1,process:3 | education:1 | this:1 | series:1,use:13 | improve:4 | grow:3 | do:2 | utilize:2,step:1 | path:1 | mind:1 | way:1 | stage:1,,,,,UNCLEAR,WORKFLOW,"Aspectual verb; top comps: use, improve, grow"
creativity_0037,future,experiment,1,2.0,,"Art, design, crafts",1,,,,,,,,,,,,,,
creativity_0037,future,find,1,2.0,,"Art, design, crafts",1,VERB,171.0,208.0,I:113 | we:4 | person:3 | who:2 | you:1,myself:21 | way:11 | it:10 | that:8 | image:6,useful:9 | use:8 | helpful:5 | easy:4 | need:3,experience:2 | idea:2 | it:2 | AI:2 | website:1,,,,,WORKFLOW,ACCESS,"Polysemous: discover vs consider; top comps: useful, helpful, easy; ""find myself"""
creativity_0037,future,fine,1,2.0,,"Art, design, crafts",1,,,,,,,,,,,,,,
creativity_0037,future,get,1,2.0,,"Art, design, crafts",1,VERB,235.0,318.0,I:79 | it:14 | AI:11 | we:6 | they:6,idea:18 | it:10 | image:9 | AI:8 | feedback:8,good:27 | do:9 | flow:6 | right:5 | close:5,AI:4 | time:3 | it:2 | place:2 | how:2,,,,,WORKFLOW,ACCESS,"Polysemous: obtain, understand, become; top objects: idea, image, feedback"
creativity_0037,future,have,1,2.0,,"Art, design, crafts",1,VERB,469.0,738.0,I:385 | it:39 | that:22 | we:18 | they:16,idea:34 | concern:26 | AI:22 | question:20 | time:16,do:26 | go:10 | create:7 | spend:7 | make:6,example:12 | mind:5 | project:4 | past:4 | work:4,,,,,WORKFLOW,ACCESS,"Very generic auxiliary/possession verb; top objects: idea, concern, AI, question, time"
creativity_0037,future,help,1,2.0,,"Art, design, crafts",1,VERB,236.0,350.0,it:52 | AI:43 | that:15 | I:9 | which:6,I:164 | we:7 | they:5 | lot:5 | you:3,create:16 | come:16 | brainstorm:15 | get:13 | write:6,that:9 | research:6 | process:3 | task:2 | stage:2,obj:24 | obl:20 | nsubj:4 | compound:1 | ccomp:1,need:15 | ask:10 | get:5 | reach:2 | have:2,extra:4 | little:2 | more:2 | quick:1 | great:1,brainstorming:1 | hashtag:1,WORKFLOW,ASSIST,
creativity_0037,future,hope,1,2.0,,"Art, design, crafts",1,VERB,34.0,36.0,I:33,,able:3 | answer:2 | use:2 | move:1 | have:1,future:1 | year:1,,,,,DISCOURSE,ATTITUDE,
creativity_0037,future,keep,1,2.0,,"Art, design, crafts",1,VERB,70.0,79.0,I:14 | which:2 | it:1 | they:1 | that:1,track:10 | I:4 | it:4 | thing:3 | creativity:2,use:3 | go:2 | honest:1 | plausible:1 | consistent:1,mind:3 | of:2 | sure:1 | algorithm:1 | feature:1,,,,,UNCLEAR,ACCESS,"Generic retention verb; top objects: track, creativity; ""keep X in mind"""
creativity_0037,future,see,1,2.0,,"Art, design, crafts",1,VERB,166.0,226.0,I:118 | we:8 | you:3 | this:1 | he:1,it:28 | myself:18 | AI:13 | that:7 | this:5,use:13 | change:6 | become:5 | be:5 | get:4,tool:6 | term:2 | demo:1 | life:1 | moment:1,,,,,UNCLEAR,ACCESS,"Polysemous: perceive, understand; top comps: use, change, become; often ""see X as Y"""
creativity_0037,future,use,1,2.0,,"Art, design, crafts",1,VERB,479.0,961.0,I:462 | AI:14 | we:12 | it:10 | that:10,AI:315 | it:188 | tool:44 | that:24 | model:22,generate:11 | do:6 | write:6 | help:5 | create:3,for:13 | way:13 | writing:12 | example:10 | task:9,obj:15 | obl:14 | nsubj:11 | conj:6 | compound:5,make:6 | require:2 | think:2 | criticize:1 | forbid:1,great:2 | recent:2 | intrigue:2 | main:1 | excessive:1,AI:6 | ease:1,WORKFLOW,WORKFLOW,
creativity_0037,future,work,1,2.0,,"Art, design, crafts",1,VERB,186.0,244.0,I:105 | it:17 | that:9 | AI:5 | who:4,that:3 | way:2 | movement:1 | this:1 | it:1,good:1 | continue:1 | hard:1 | great:1 | create:1,on:19 | project:11 | with:10 | AI:9 | it:8,obj:103 | nmod:97 | obl:65 | nsubj:28 | compound:11,do:20 | use:11 | take:9 | create:7 | have:7,creative:52 | own:7 | more:4 | write:4 | personal:3,grunt:4 | design:3 | quality:3 | admin:3 | editing:2,WORKFLOW,WORKFLOW,
creativity_0037,intro,sound,1,1.0,,"Art, design, crafts",1,VERB,110.0,117.0,that:30 | it:6 | they:2 | version:1 | which:1,touch:1 | cutter:1,good:52 | great:22 | right:4 | fine:4 | human:3,I:13 | voice:2 | artist:1 | sibling:1 | brand:1,compound:21 | obj:4 | obl:2 | appos:1 | parataxis:1,make:1 | test:1 | accept:1 | detect:1 | experiment:1,cheesy:1 | bad:1 | high:1 | intend:1,quality:1,DISCOURSE,STATE,"Appearance/evidential verb; top comps: good, great, right, human"
creativity_0037,project_example,request,4,1.0,,"Art, design, crafts",1,,,,,,,,,,,,,,
