transcript_id,section,lemma,count,rank,category
creativity_0017,project_example,weapon,5,2.0,
creativity_0017,project_example,kind,3,3.0,
creativity_0017,project_example,detail,2,4.0,
creativity_0017,project_example,amount,1,5.0,
creativity_0017,project_example,bind,1,5.0,
creativity_0017,project_example,burst,1,5.0,
creativity_0017,project_example,carbon,1,5.0,
creativity_0017,project_example,character,1,5.0,
creativity_0017,project_example,contact,1,5.0,
creativity_0017,project_example,description,1,5.0,
creativity_0017,project_example,effect,1,5.0,
creativity_0017,project_example,end,1,5.0,
creativity_0017,project_example,fight,1,5.0,
creativity_0017,project_example,history,1,5.0,
creativity_0017,project_example,information,1,5.0,
creativity_0017,project_example,material,1,5.0,
creativity_0017,project_example,metal,1,5.0,
creativity_0017,project_example,one,1,5.0,
creativity_0017,project_example,reference,1,5.0,
creativity_0017,project_example,silver,1,5.0,
creativity_0017,project_example,steel,1,5.0,
creativity_0017,project_example,steelmaking,1,5.0,
creativity_0017,project_example,swing,1,5.0,
creativity_0017,project_example,sword,1,5.0,
creativity_0017,project_example,world,1,5.0,
creativity_0017,walkthrough,system,3,1.0,
creativity_0017,walkthrough,AI,2,2.0,
creativity_0017,walkthrough,month,2,2.0,
creativity_0017,walkthrough,research,2,2.0,
creativity_0017,walkthrough,search,2,2.0,
creativity_0017,walkthrough,star,2,2.0,
creativity_0017,walkthrough,steel,2,2.0,
creativity_0017,walkthrough,tool,2,2.0,
creativity_0017,walkthrough,Coriolis,1,3.0,
creativity_0017,walkthrough,answer,1,3.0,
creativity_0017,walkthrough,coast,1,3.0,
creativity_0017,walkthrough,configuration,1,3.0,
creativity_0017,walkthrough,effect,1,3.0,
creativity_0017,walkthrough,engine,1,3.0,
creativity_0017,walkthrough,fight,1,3.0,
creativity_0017,walkthrough,history,1,3.0,
creativity_0017,walkthrough,internet,1,3.0,
creativity_0017,walkthrough,iron,1,3.0,
creativity_0017,walkthrough,kind,1,3.0,
creativity_0017,walkthrough,link,1,3.0,
creativity_0017,walkthrough,movement,1,3.0,
creativity_0017,walkthrough,page,1,3.0,
creativity_0017,walkthrough,planet,1,3.0,
creativity_0017,walkthrough,possibility,1,3.0,
creativity_0017,walkthrough,property,1,3.0,
creativity_0017,walkthrough,purpose,1,3.0,
creativity_0017,walkthrough,question,1,3.0,
creativity_0017,walkthrough,spark,1,3.0,
creativity_0017,walkthrough,storm,1,3.0,
creativity_0017,walkthrough,thing,1,3.0,
creativity_0017,walkthrough,topic,1,3.0,
creativity_0017,walkthrough,tweak,1,3.0,
creativity_0017,walkthrough,weapon,1,3.0,
creativity_0018,basic_job_description,game,2,1.0,
creativity_0018,basic_job_description,instrument,2,1.0,
creativity_0018,basic_job_description,music,2,1.0,
creativity_0018,basic_job_description,ad,1,2.0,
creativity_0018,basic_job_description,audio,1,2.0,
creativity_0018,basic_job_description,daw,1,2.0,
creativity_0018,basic_job_description,logic,1,2.0,
creativity_0018,basic_job_description,musician,1,2.0,
creativity_0018,basic_job_description,picture,1,2.0,
creativity_0018,basic_job_description,plugin,1,2.0,
creativity_0018,basic_job_description,pro,1,2.0,
creativity_0018,basic_job_description,project,1,2.0,
creativity_0018,basic_job_description,scoring,1,2.0,
creativity_0018,basic_job_description,thing,1,2.0,
creativity_0018,basic_job_description,time,1,2.0,
creativity_0018,basic_job_description,trailer,1,2.0,
creativity_0018,basic_job_description,video,1,2.0,
creativity_0018,basic_job_description,writing,1,2.0,
creativity_0018,basic_job_description,x,1,2.0,
creativity_0018,changed_aspects,plugin,2,1.0,
creativity_0018,changed_aspects,difference,1,2.0,
creativity_0018,changed_aspects,idea,1,2.0,
creativity_0018,changed_aspects,lot,1,2.0,
creativity_0018,changed_aspects,music,1,2.0,
creativity_0018,changed_aspects,part,1,2.0,
creativity_0018,changed_aspects,piece,1,2.0,
creativity_0018,changed_aspects,process,1,2.0,
creativity_0018,changed_aspects,writer,1,2.0,
creativity_0018,concerns,person,2,1.0,
creativity_0018,concerns,AI,1,2.0,
creativity_0018,concerns,TV,1,2.0,
creativity_0018,concerns,ad,1,2.0,
creativity_0018,concerns,audio,1,2.0,
creativity_0018,concerns,be,1,2.0,
creativity_0018,concerns,company,1,2.0,
creativity_0018,concerns,concern,1,2.0,
creativity_0018,concerns,day,1,2.0,
creativity_0018,concerns,fact,1,2.0,
creativity_0018,concerns,game,1,2.0,
creativity_0018,concerns,human,1,2.0,
creativity_0018,concerns,job,1,2.0,
creativity_0018,concerns,level,1,2.0,
creativity_0018,concerns,service,1,2.0,
creativity_0018,concerns,task,1,2.0,
creativity_0018,concerns,thing,1,2.0,
creativity_0018,concerns,way,1,2.0,
creativity_0018,dynamic,chord,2,1.0,
creativity_0018,dynamic,plugin,2,1.0,
creativity_0018,dynamic,button,1,2.0,
creativity_0018,dynamic,control,1,2.0,
creativity_0018,dynamic,work,1,2.0,
creativity_0018,extra_comments,plugin,3,1.0,
creativity_0018,extra_comments,retrograde,2,2.0,
creativity_0018,extra_comments,AI,1,3.0,
creativity_0018,extra_comments,alteration,1,3.0,
creativity_0018,extra_comments,beginning,1,3.0,
creativity_0018,extra_comments,brainstorming,1,3.0,
creativity_0018,extra_comments,chord,1,3.0,
creativity_0018,extra_comments,etc.,1,3.0,
creativity_0018,extra_comments,example,1,3.0,
creativity_0018,extra_comments,form,1,3.0,
creativity_0018,extra_comments,idea,1,3.0,
creativity_0018,extra_comments,inversion,1,3.0,
creativity_0018,extra_comments,lot,1,3.0,
creativity_0018,extra_comments,melody,1,3.0,
creativity_0018,extra_comments,piece,1,3.0,
creativity_0018,extra_comments,process,1,3.0,
creativity_0018,extra_comments,progression,1,3.0,
creativity_0018,extra_comments,sonata,1,3.0,
creativity_0018,extra_comments,stuff,1,3.0,
creativity_0018,extra_comments,time,1,3.0,
creativity_0018,extra_comments,use,1,3.0,
creativity_0018,future,music,2,1.0,
creativity_0018,future,service,2,1.0,
creativity_0018,future,stage,2,1.0,
creativity_0018,future,AI,1,2.0,
creativity_0018,future,ai,1,2.0,
creativity_0018,future,app,1,2.0,
creativity_0018,future,audio,1,2.0,
creativity_0018,future,brainstorming,1,2.0,
creativity_0018,future,composer,1,2.0,
creativity_0018,future,datum,1,2.0,
creativity_0018,future,daw,1,2.0,
creativity_0018,future,issue,1,2.0,
creativity_0018,future,key,1,2.0,
creativity_0018,future,lot,1,2.0,
creativity_0018,future,midi,1,2.0,
creativity_0018,future,musician,1,2.0,
creativity_0018,future,output,1,2.0,
creativity_0018,future,prompt,1,2.0,
creativity_0018,future,quartet,1,2.0,
creativity_0018,future,sheet,1,2.0,
creativity_0018,future,string,1,2.0,
creativity_0018,future,tempo,1,2.0,
creativity_0018,future,term,1,2.0,
creativity_0018,future,udio,1,2.0,
creativity_0018,future,use,1,2.0,
creativity_0018,future,user,1,2.0,
creativity_0018,project_example,feature,2,1.0,
creativity_0018,project_example,chord,1,2.0,
creativity_0018,project_example,menu,1,2.0,
creativity_0018,project_example,minute,1,2.0,
creativity_0018,project_example,option,1,2.0,
creativity_0018,project_example,preset,1,2.0,
creativity_0018,project_example,progression,1,2.0,
creativity_0018,project_example,scaler,1,2.0,
creativity_0018,project_example,sketch,1,2.0,
creativity_0018,project_example,suggest,1,2.0,
creativity_0018,project_example,time,1,2.0,
creativity_0018,project_example,user,1,2.0,
creativity_0018,walkthrough,be,2,1.0,
creativity_0018,walkthrough,orb,2,1.0,
creativity_0018,walkthrough,plugin,2,1.0,
creativity_0018,walkthrough,producer,2,1.0,
creativity_0018,walkthrough,scaler,2,1.0,
creativity_0018,walkthrough,chord,1,2.0,
creativity_0018,walkthrough,creation,1,2.0,
creativity_0018,walkthrough,hit,1,2.0,
creativity_0018,walkthrough,idea,1,2.0,
creativity_0018,walkthrough,process,1,2.0,
creativity_0018,walkthrough,progression,1,2.0,
creativity_0018,walkthrough,project,1,2.0,
creativity_0018,walkthrough,use,1,2.0,
creativity_0018,walkthrough,writer,1,2.0,
creativity_0019,basic_job_description,brand,1,1.0,
creativity_0019,basic_job_description,day,1,1.0,
creativity_0019,basic_job_description,designer,1,1.0,
creativity_0019,basic_job_description,image,1,1.0,
creativity_0019,basic_job_description,job,1,1.0,
creativity_0019,basic_job_description,logo,1,1.0,
creativity_0019,basic_job_description,media,1,1.0,
creativity_0019,basic_job_description,powerpoint,1,1.0,
creativity_0019,basic_job_description,project,1,1.0,
creativity_0019,basic_job_description,template,1,1.0,
creativity_0019,basic_job_description,type,1,1.0,
creativity_0019,changed_aspects,information,3,1.0,
creativity_0019,changed_aspects,source,2,2.0,
creativity_0019,changed_aspects,AI,1,3.0,
creativity_0019,changed_aspects,page,1,3.0,
creativity_0019,changed_aspects,past,1,3.0,
creativity_0019,changed_aspects,question,1,3.0,
creativity_0019,changed_aspects,sort,1,3.0,
creativity_0019,changed_aspects,thing,1,3.0,
creativity_0019,changed_aspects,while,1,3.0,
creativity_0019,concerns,AI,2,1.0,
creativity_0019,concerns,art,2,1.0,
creativity_0019,concerns,concern,1,2.0,
creativity_0019,concerns,field,1,2.0,
creativity_0019,concerns,image,1,2.0,
creativity_0019,concerns,inauthenticity,1,2.0,
creativity_0019,concerns,person,1,2.0,
creativity_0019,concerns,problem,1,2.0,
creativity_0019,concerns,sense,1,2.0,
creativity_0019,dynamic,sense,2,1.0,
creativity_0019,dynamic,director,1,2.0,
creativity_0019,dynamic,input,1,2.0,
creativity_0019,dynamic,level,1,2.0,
creativity_0019,dynamic,model,1,2.0,
creativity_0019,dynamic,one,1,2.0,
creativity_0019,dynamic,question,1,2.0,
creativity_0019,dynamic,vison,1,2.0,
creativity_0019,dynamic,work,1,2.0,
creativity_0019,future,AI,1,1.0,
creativity_0019,future,bit,1,1.0,
creativity_0019,future,brainstorming,1,1.0,
creativity_0019,future,educator,1,1.0,
creativity_0019,future,feel,1,1.0,
creativity_0019,future,grad,1,1.0,
creativity_0019,future,help,1,1.0,
creativity_0019,future,role,1,1.0,
creativity_0019,future,thing,1,1.0,
creativity_0019,future,time,1,1.0,
creativity_0019,future,tool,1,1.0,
creativity_0019,future,work,1,1.0,
creativity_0019,project_example,design,4,1.0,
creativity_0019,project_example,brand,2,2.0,
creativity_0019,project_example,project,2,2.0,
creativity_0019,project_example,AI,1,3.0,
creativity_0019,project_example,Ai,1,3.0,
creativity_0019,project_example,approach,1,3.0,
creativity_0019,project_example,art,1,3.0,
creativity_0019,project_example,aspect,1,3.0,
creativity_0019,project_example,brainstorming,1,3.0,
creativity_0019,project_example,client,1,3.0,
creativity_0019,project_example,color,1,3.0,
creativity_0019,project_example,coworker,1,3.0,
creativity_0019,project_example,creation,1,3.0,
creativity_0019,project_example,dialogue,1,3.0,
creativity_0019,project_example,direction,1,3.0,
creativity_0019,project_example,execution,1,3.0,
creativity_0019,project_example,identity,1,3.0,
creativity_0019,project_example,impact,1,3.0,
creativity_0019,project_example,logo,1,3.0,
creativity_0019,project_example,mind,1,3.0,
creativity_0019,project_example,palette,1,3.0,
creativity_0019,project_example,perception,1,3.0,
creativity_0019,project_example,plagiarism,1,3.0,
creativity_0019,project_example,question,1,3.0,
creativity_0019,project_example,sense,1,3.0,
creativity_0019,project_example,serif,1,3.0,
creativity_0019,project_example,soundboard,1,3.0,
creativity_0019,project_example,work,1,3.0,
creativity_0019,walkthrough,idea,2,1.0,
creativity_0019,walkthrough,AI,1,2.0,
creativity_0019,walkthrough,brainstorming,1,2.0,
creativity_0019,walkthrough,enhancement,1,2.0,
creativity_0019,walkthrough,help,1,2.0,
creativity_0019,walkthrough,inspiration,1,2.0,
creativity_0019,walkthrough,project,1,2.0,
creativity_0019,walkthrough,sort,1,2.0,
creativity_0019,walkthrough,way,1,2.0,
creativity_0019,walkthrough,work,1,2.0,
creativity_0020,basic_job_description,art,1,1.0,
creativity_0020,basic_job_description,compositing,1,1.0,
creativity_0020,basic_job_description,design,1,1.0,
creativity_0020,basic_job_description,direction,1,1.0,
creativity_0020,basic_job_description,etc.,1,1.0,
creativity_0020,basic_job_description,photography,1,1.0,
creativity_0020,basic_job_description,photoshop,1,1.0,
creativity_0020,changed_aspects,work,2,1.0,
creativity_0020,changed_aspects,AI,1,2.0,
creativity_0020,changed_aspects,admin,1,2.0,
creativity_0020,changed_aspects,analytics,1,2.0,
creativity_0020,changed_aspects,aspect,1,2.0,
creativity_0020,changed_aspects,budget,1,2.0,
creativity_0020,changed_aspects,client,1,2.0,
creativity_0020,changed_aspects,comm,1,2.0,
creativity_0020,changed_aspects,etc.,1,2.0,
creativity_0020,changed_aspects,illustrator,1,2.0,
creativity_0020,changed_aspects,impediment,1,2.0,
creativity_0020,changed_aspects,llm,1,2.0,
creativity_0020,changed_aspects,moment,1,2.0,
creativity_0020,changed_aspects,sort,1,2.0,
creativity_0020,changed_aspects,stress,1,2.0,
creativity_0020,concerns,AI,5,1.0,
creativity_0020,concerns,person,3,2.0,
creativity_0020,concerns,work,3,2.0,
creativity_0020,concerns,day,2,3.0,
creativity_0020,concerns,illustration,2,3.0,
creativity_0020,concerns,photography,2,3.0,
creativity_0020,concerns,art,1,4.0,
creativity_0020,concerns,artist,1,4.0,
creativity_0020,concerns,etc.,1,4.0,
creativity_0020,concerns,illustrator,1,4.0,
creativity_0020,concerns,income,1,4.0,
creativity_0020,concerns,luddite,1,4.0,
creativity_0020,concerns,model,1,4.0,
creativity_0020,concerns,music,1,4.0,
creativity_0020,concerns,production,1,4.0,
creativity_0020,concerns,sense,1,4.0,
creativity_0020,concerns,sort,1,4.0,
creativity_0020,concerns,source,1,4.0,
creativity_0020,concerns,style,1,4.0,
creativity_0020,concerns,tool,1,4.0,
creativity_0020,concerns,writing,1,4.0,
creativity_0020,dynamic,lot,2,1.0,
creativity_0020,dynamic,model,2,1.0,
creativity_0020,dynamic,.AI,1,2.0,
creativity_0020,dynamic,AI,1,2.0,
creativity_0020,dynamic,Suno,1,2.0,
creativity_0020,dynamic,bit,1,2.0,
creativity_0020,dynamic,control,1,2.0,
creativity_0020,dynamic,crapshoot,1,2.0,
creativity_0020,dynamic,creation,1,2.0,
creativity_0020,dynamic,diffusion,1,2.0,
creativity_0020,dynamic,future,1,2.0,
creativity_0020,dynamic,image,1,2.0,
creativity_0020,dynamic,output,1,2.0,
creativity_0020,dynamic,process,1,2.0,
creativity_0020,dynamic,prompt,1,2.0,
creativity_0020,dynamic,randomness,1,2.0,
creativity_0020,dynamic,seed,1,2.0,
creativity_0020,dynamic,thing,1,2.0,
creativity_0020,dynamic,tool,1,2.0,
creativity_0020,future,AI,2,1.0,
creativity_0020,future,Photoshop,1,2.0,
creativity_0020,future,admin,1,2.0,
creativity_0020,future,cutout,1,2.0,
creativity_0020,future,day,1,2.0,
creativity_0020,future,etc.,1,2.0,
creativity_0020,future,fill,1,2.0,
creativity_0020,future,labor,1,2.0,
creativity_0020,future,moment,1,2.0,
creativity_0020,future,sort,1,2.0,
creativity_0020,future,stuff,1,2.0,
creativity_0020,future,time,1,2.0,
creativity_0020,future,tool,1,2.0,
creativity_0020,future,work,1,2.0,
creativity_0020,project_example,illustration,4,1.0,
creativity_0020,project_example,base,3,2.0,
creativity_0020,project_example,hand,2,3.0,
creativity_0020,project_example,project,2,3.0,
creativity_0020,project_example,variation,2,3.0,
creativity_0020,project_example,AI,1,4.0,
creativity_0020,project_example,Firefly,1,4.0,
creativity_0020,project_example,design,1,4.0,
creativity_0020,project_example,diffusion,1,4.0,
creativity_0020,project_example,image,1,4.0,
creativity_0020,project_example,multitude,1,4.0,
creativity_0020,project_example,suite,1,4.0,
creativity_0020,project_example,version,1,4.0,
creativity_0020,walkthrough,AI,2,1.0,
creativity_0020,walkthrough,Diffusion,1,2.0,
creativity_0020,walkthrough,Firefly,1,2.0,
creativity_0020,walkthrough,Stable,1,2.0,
creativity_0020,walkthrough,admin,1,2.0,
creativity_0020,walkthrough,client,1,2.0,
creativity_0020,walkthrough,concept,1,2.0,
creativity_0020,walkthrough,denoise,1,2.0,
creativity_0020,walkthrough,email,1,2.0,
creativity_0020,walkthrough,etc.,1,2.0,
creativity_0020,walkthrough,illustration,1,2.0,
creativity_0020,walkthrough,info,1,2.0,
creativity_0020,walkthrough,job,1,2.0,
creativity_0020,walkthrough,photography,1,2.0,
creativity_0020,walkthrough,photoshop,1,2.0,
creativity_0020,walkthrough,task,1,2.0,
creativity_0020,walkthrough,track,1,2.0,
creativity_0020,walkthrough,work,1,2.0,
creativity_0021,basic_job_description,stage,4,1.0,
creativity_0021,basic_job_description,book,2,2.0,
creativity_0021,basic_job_description,development,2,2.0,
creativity_0021,basic_job_description,editing,2,2.0,
creativity_0021,basic_job_description,project,2,2.0,
creativity_0021,basic_job_description,building,1,3.0,
creativity_0021,basic_job_description,character,1,3.0,
creativity_0021,basic_job_description,checklist,1,3.0,
creativity_0021,basic_job_description,day,1,3.0,
creativity_0021,basic_job_description,fantasy,1,3.0,
creativity_0021,basic_job_description,fiction,1,3.0,
creativity_0021,basic_job_description,hour,1,3.0,
creativity_0021,basic_job_description,idea,1,3.0,
creativity_0021,basic_job_description,matter,1,3.0,
creativity_0021,basic_job_description,month,1,3.0,
creativity_0021,basic_job_description,phase,1,3.0,
creativity_0021,basic_job_description,plot,1,3.0,
creativity_0021,basic_job_description,pre-writing,1,3.0,
creativity_0021,basic_job_description,research,1,3.0,
creativity_0021,basic_job_description,revision,1,3.0,
creativity_0021,basic_job_description,rewrite,1,3.0,
creativity_0021,basic_job_description,science,1,3.0,
creativity_0021,basic_job_description,series,1,3.0,
creativity_0021,basic_job_description,start,1,3.0,
creativity_0021,basic_job_description,step,1,3.0,
creativity_0021,basic_job_description,story,1,3.0,
creativity_0021,basic_job_description,week,1,3.0,
creativity_0021,basic_job_description,world,1,3.0,
creativity_0021,basic_job_description,writer,1,3.0,
creativity_0021,basic_job_description,writing,1,3.0,
creativity_0021,basic_job_description,year,1,3.0,
creativity_0021,changed_aspects,information,2,1.0,
creativity_0021,changed_aspects,research,2,1.0,
creativity_0021,changed_aspects,AI,1,2.0,
creativity_0021,changed_aspects,article,1,2.0,
creativity_0021,changed_aspects,book,1,2.0,
creativity_0021,changed_aspects,computer,1,2.0,
creativity_0021,changed_aspects,fingertip,1,2.0,
creativity_0021,changed_aspects,knowledge,1,2.0,
creativity_0021,changed_aspects,library,1,2.0,
creativity_0021,changed_aspects,link,1,2.0,
creativity_0021,changed_aspects,note,1,2.0,
creativity_0021,changed_aspects,page,1,2.0,
creativity_0021,changed_aspects,paper,1,2.0,
creativity_0021,changed_aspects,pen,1,2.0,
creativity_0021,changed_aspects,phase,1,2.0,
creativity_0021,changed_aspects,pre-computer,1,2.0,
creativity_0021,changed_aspects,process,1,2.0,
creativity_0021,changed_aspects,table,1,2.0,
creativity_0021,changed_aspects,time,1,2.0,
creativity_0021,changed_aspects,way,1,2.0,
creativity_0021,changed_aspects,writing,1,2.0,
creativity_0021,concerns,AI,4,1.0,
creativity_0021,concerns,writer,3,2.0,
creativity_0021,concerns,pirating,2,3.0,
creativity_0021,concerns,reader,2,3.0,
creativity_0021,concerns,story,2,3.0,
creativity_0021,concerns,writing,2,3.0,
creativity_0021,concerns,Computer,1,4.0,
creativity_0021,concerns,business,1,4.0,
creativity_0021,concerns,concern,1,4.0,
creativity_0021,concerns,ebook,1,4.0,
creativity_0021,concerns,field,1,4.0,
creativity_0021,concerns,living,1,4.0,
creativity_0021,concerns,market,1,4.0,
creativity_0021,concerns,money,1,4.0,
creativity_0021,concerns,publishing,1,4.0,
creativity_0021,concerns,steal,1,4.0,
creativity_0021,concerns,ton,1,4.0,
creativity_0021,dynamic,spark,2,1.0,
creativity_0021,dynamic,AI,1,2.0,
creativity_0021,dynamic,decision,1,2.0,
creativity_0021,dynamic,experience,1,2.0,
creativity_0021,dynamic,fiction,1,2.0,
creativity_0021,dynamic,life,1,2.0,
creativity_0021,dynamic,maker,1,2.0,
creativity_0021,dynamic,matter,1,2.0,
creativity_0021,dynamic,media,1,2.0,
creativity_0021,dynamic,nonfiction,1,2.0,
creativity_0021,dynamic,piece,1,2.0,
creativity_0021,dynamic,response,1,2.0,
creativity_0021,dynamic,story,1,2.0,
creativity_0021,dynamic,way,1,2.0,
creativity_0021,future,information,3,1.0,
creativity_0021,future,AI,1,2.0,
creativity_0021,future,efficiency,1,2.0,
creativity_0021,future,hand,1,2.0,
creativity_0021,future,phase,1,2.0,
creativity_0021,future,process,1,2.0,
creativity_0021,future,research,1,2.0,
creativity_0021,future,spoon,1,2.0,
creativity_0021,future,thing,1,2.0,
creativity_0021,future,writing,1,2.0,
creativity_0021,intro,question,1,1.0,
creativity_0021,project_example,detail,2,1.0,
creativity_0021,project_example,science,2,1.0,
creativity_0021,project_example,suggestion,2,1.0,
creativity_0021,project_example,thing,2,1.0,
creativity_0021,project_example,AI,1,2.0,
creativity_0021,project_example,Earth,1,2.0,
creativity_0021,project_example,characteristic,1,2.0,
creativity_0021,project_example,color,1,2.0,
creativity_0021,project_example,couple,1,2.0,
creativity_0021,project_example,cycle,1,2.0,
creativity_0021,project_example,day,1,2.0,
creativity_0021,project_example,element,1,2.0,
creativity_0021,project_example,fi,1,2.0,
creativity_0021,project_example,fiction,1,2.0,
creativity_0021,project_example,job,1,2.0,
creativity_0021,project_example,list,1,2.0,
creativity_0021,project_example,night,1,2.0,
creativity_0021,project_example,part,1,2.0,
creativity_0021,project_example,planet,1,2.0,
creativity_0021,project_example,purpose,1,2.0,
creativity_0021,project_example,reason,1,2.0,
creativity_0021,project_example,research,1,2.0,
creativity_0021,project_example,sci,1,2.0,
creativity_0021,project_example,scientist,1,2.0,
creativity_0021,project_example,set,1,2.0,
creativity_0021,project_example,sky,1,2.0,
creativity_0021,project_example,story,1,2.0,
creativity_0021,project_example,weather,1,2.0,
creativity_0021,walkthrough,research,4,1.0,
creativity_0021,walkthrough,AI,3,2.0,
creativity_0021,walkthrough,Google,2,3.0,
creativity_0021,walkthrough,idea,2,3.0,
creativity_0021,walkthrough,learning,2,3.0,
creativity_0021,walkthrough,overview,2,3.0,
creativity_0021,walkthrough,point,2,3.0,
creativity_0021,walkthrough,search,2,3.0,
creativity_0021,walkthrough,article,1,4.0,
creativity_0021,walkthrough,hallucination,1,4.0,
creativity_0021,walkthrough,inaccuracy,1,4.0,
creativity_0021,walkthrough,information,1,4.0,
creativity_0021,walkthrough,link,1,4.0,
creativity_0021,walkthrough,part,1,4.0,
creativity_0021,walkthrough,past,1,4.0,
creativity_0021,walkthrough,process,1,4.0,
creativity_0021,walkthrough,purpose,1,4.0,
creativity_0021,walkthrough,reading,1,4.0,
creativity_0021,walkthrough,resource,1,4.0,
creativity_0021,walkthrough,starting,1,4.0,
creativity_0021,walkthrough,thing,1,4.0,
creativity_0021,walkthrough,topic,1,4.0,
creativity_0022,basic_job_description,workshop,5,1.0,
creativity_0022,basic_job_description,design,4,2.0,
creativity_0022,basic_job_description,work,4,2.0,
creativity_0022,basic_job_description,product,3,3.0,
creativity_0022,basic_job_description,company,2,4.0,
creativity_0022,basic_job_description,content,2,4.0,
creativity_0022,basic_job_description,deliverable,2,4.0,
creativity_0022,basic_job_description,element,2,4.0,
creativity_0022,basic_job_description,learning,2,4.0,
creativity_0022,basic_job_description,part,2,4.0,
creativity_0022,basic_job_description,training,2,4.0,
creativity_0022,basic_job_description,type,2,4.0,
creativity_0022,basic_job_description,use,2,4.0,
creativity_0022,basic_job_description,video,2,4.0,
creativity_0022,basic_job_description,area,1,5.0,
creativity_0022,basic_job_description,attendee,1,5.0,
creativity_0022,basic_job_description,business,1,5.0,
creativity_0022,basic_job_description,change,1,5.0,
creativity_0022,basic_job_description,choice,1,5.0,
creativity_0022,basic_job_description,colour,1,5.0,
creativity_0022,basic_job_description,contracting,1,5.0,
creativity_0022,basic_job_description,course,1,5.0,
creativity_0022,basic_job_description,culture,1,5.0,
creativity_0022,basic_job_description,documentation,1,5.0,
creativity_0022,basic_job_description,ebook,1,5.0,
creativity_0022,basic_job_description,file,1,5.0,
creativity_0022,basic_job_description,focus,1,5.0,
creativity_0022,basic_job_description,house,1,5.0,
creativity_0022,basic_job_description,image,1,5.0,
creativity_0022,basic_job_description,initiative,1,5.0,
creativity_0022,basic_job_description,logo,1,5.0,
creativity_0022,basic_job_description,point,1,5.0,
creativity_0022,basic_job_description,presentation,1,5.0,
creativity_0022,basic_job_description,question,1,5.0,
creativity_0022,basic_job_description,read,1,5.0,
creativity_0022,basic_job_description,reign,1,5.0,
creativity_0022,basic_job_description,scenario,1,5.0,
creativity_0022,basic_job_description,sprint,1,5.0,
creativity_0022,basic_job_description,staff,1,5.0,
creativity_0022,basic_job_description,step,1,5.0,
creativity_0022,basic_job_description,subject,1,5.0,
creativity_0022,basic_job_description,suite,1,5.0,
creativity_0022,basic_job_description,watch,1,5.0,
creativity_0022,basic_job_description,workplace,1,5.0,
creativity_0022,changed_aspects,photo,3,1.0,
creativity_0022,changed_aspects,video,3,1.0,
creativity_0022,changed_aspects,AI,1,2.0,
creativity_0022,changed_aspects,client,1,2.0,
creativity_0022,changed_aspects,editing,1,2.0,
creativity_0022,changed_aspects,image,1,2.0,
creativity_0022,changed_aspects,lot,1,2.0,
creativity_0022,changed_aspects,presentation,1,2.0,
creativity_0022,changed_aspects,product,1,2.0,
creativity_0022,changed_aspects,production,1,2.0,
creativity_0022,changed_aspects,software,1,2.0,
creativity_0022,changed_aspects,stock,1,2.0,
creativity_0022,changed_aspects,text,1,2.0,
creativity_0022,changed_aspects,time,1,2.0,
creativity_0022,changed_aspects,tool,1,2.0,
creativity_0022,concerns,AI,7,1.0,
creativity_0022,concerns,work,4,2.0,
creativity_0022,concerns,area,2,3.0,
creativity_0022,concerns,company,2,3.0,
creativity_0022,concerns,concern,2,3.0,
creativity_0022,concerns,ethics,2,3.0,
creativity_0022,concerns,process,2,3.0,
creativity_0022,concerns,concept,1,4.0,
creativity_0022,concerns,course,1,4.0,
creativity_0022,concerns,debate,1,4.0,
creativity_0022,concerns,design,1,4.0,
creativity_0022,concerns,development,1,4.0,
creativity_0022,concerns,discussion,1,4.0,
creativity_0022,concerns,fact,1,4.0,
creativity_0022,concerns,format,1,4.0,
creativity_0022,concerns,future,1,4.0,
creativity_0022,concerns,information,1,4.0,
creativity_0022,concerns,other,1,4.0,
creativity_0022,concerns,person,1,4.0,
creativity_0022,concerns,point,1,4.0,
creativity_0022,concerns,possibility,1,4.0,
creativity_0022,concerns,precision,1,4.0,
creativity_0022,concerns,presentation,1,4.0,
creativity_0022,concerns,product,1,4.0,
creativity_0022,concerns,profit,1,4.0,
creativity_0022,concerns,project,1,4.0,
creativity_0022,concerns,role,1,4.0,
creativity_0022,concerns,share,1,4.0,
creativity_0022,concerns,track,1,4.0,
creativity_0022,concerns,training,1,4.0,
creativity_0022,concerns,use,1,4.0,
creativity_0022,concerns,way,1,4.0,
creativity_0022,concerns,workplace,1,4.0,
creativity_0022,dynamic,tech,2,1.0,
creativity_0022,dynamic,AI,1,2.0,
creativity_0022,dynamic,Ai,1,2.0,
creativity_0022,dynamic,back,1,2.0,
creativity_0022,dynamic,barrier,1,2.0,
creativity_0022,dynamic,collaboration,1,2.0,
creativity_0022,dynamic,concept,1,2.0,
creativity_0022,dynamic,creativity,1,2.0,
creativity_0022,dynamic,decision,1,2.0,
creativity_0022,dynamic,idea,1,2.0,
creativity_0022,dynamic,knowledge,1,2.0,
creativity_0022,dynamic,making,1,2.0,
creativity_0022,dynamic,objective,1,2.0,
creativity_0022,dynamic,past,1,2.0,
creativity_0022,dynamic,point,1,2.0,
creativity_0022,dynamic,product,1,2.0,
creativity_0022,dynamic,question,1,2.0,
creativity_0022,dynamic,relationship,1,2.0,
creativity_0022,dynamic,thing,1,2.0,
creativity_0022,dynamic,tool,1,2.0,
creativity_0022,dynamic,way,1,2.0,
